embassy,embassyLabel,hostCountry,hostCountryLabel,operatorCountry,operatorCountryLabel,ambassador,ambassadorLabel
http://www.wikidata.org/entity/Q4373968,"Embassy of Bangladesh in Washington, D.C.",http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q902,Bangladesh,http://www.wikidata.org/entity/Q41674406,Mohammad Ziauddin
http://www.wikidata.org/entity/Q4374001,"Embassy of India, Washington, D.C.",http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q76849931,Taranjit Singh Sandhu
http://www.wikidata.org/entity/Q137245,"Embassy of Canada, Washington, D.C.",http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q88720948,Kirsten Hillman
http://www.wikidata.org/entity/Q324833,"Embassy of Germany, Washington",http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q499569,Andreas Michaelis
http://www.wikidata.org/entity/Q1156636,"Embassy of Colombia, Washington",http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q739,Colombia,http://www.wikidata.org/entity/Q1981295,Francisco Santos Calderón
http://www.wikidata.org/entity/Q1202237,"Embassy of Germany, Montevideo",http://www.wikidata.org/entity/Q77,Uruguay,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q59137412,Stefan Duppel
http://www.wikidata.org/entity/Q59278564,"Embassy of Germany, Tashkent",http://www.wikidata.org/entity/Q265,Uzbekistan,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q65921410,Manfred Huterer
http://www.wikidata.org/entity/Q59278158,"Embassy of Germany, Caracas",http://www.wikidata.org/entity/Q717,Venezuela,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q82525847,Volker Pellet
http://www.wikidata.org/entity/Q59277899,"Embassy of Germany, Hanoi",http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q131145061,Helga Barth
http://www.wikidata.org/entity/Q73230880,"Embassy of Hungary, Hanoi",http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q28,Hungary,http://www.wikidata.org/entity/Q840231,Csaba Őry
http://www.wikidata.org/entity/Q58571627,"Embassy of Germany, Sanaa",http://www.wikidata.org/entity/Q805,Yemen,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q76752945,Hubert Jäger
http://www.wikidata.org/entity/Q60151676,"Embassy of Germany, Lusaka",http://www.wikidata.org/entity/Q953,Zambia,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q98960464,Anne Wagner-Mitchell
http://www.wikidata.org/entity/Q60145764,"Embassy of Germany, Harare",http://www.wikidata.org/entity/Q954,Zimbabwe,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q109923930,Udo Volz
